	Unnamed: 0	key	Page Links	Titles	Gender	IsDeleted	Word Count
564	564	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Janine_Machin	Janine Machin	Female	False	153
565	565	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Louisa_Preston	Louisa Preston	Female	True	269
566	566	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Riz_Lateef	Riz Lateef	Female	True	236
567	567	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Tim_Donovan	Tim Donovan	Male	True	176
568	568	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Matt_Taylor_(meterologist)	Matt Taylor (meterologist)	Male	False	170
569	569	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Juan_Manuel_Gonz%C3%A1lez_(racing_driver)	Juan Manuel González (racing driver)	Male	False	47
570	570	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Salman_Ahmed_Al-Ansari	Salman Ahmed Al-Ansari	Male	False	307
571	571	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Uptowncharlybrown	Uptowncharlybrown	Male	True	236
572	572	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Drey_Jameson	Drey Jameson	Male	False	191
573	573	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Blake_Walston	Blake Walston	Male	False	131
574	574	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Corbin_Carroll	Corbin Carroll	Male	False	102
575	575	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Brennan_Malone	Brennan Malone	Male	False	105
576	576	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/HK_Plutorious	HK Plutorious	Male	True	158
577	577	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Thoudang	Thoudang	Female	True	75
578	578	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Mohammad-Ali_Abdollahi	Mohammad-Ali Abdollahi	Male	True	31
579	579	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Hu_Xingdou	Hu Xingdou	Male	False	59
580	580	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Naum_Koen	Naum Koen	Male	True	281
581	581	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Kshitij_Tarey	Kshitij Tarey	Male	True	85
582	582	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/One_Night_(2009_film)	One Night (2009 film)	Female	False	608
583	583	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Alexander_Yelagin	Alexander Yelagin	Male	False	243
584	584	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Laforet	Laforet	Female	False	501
585	585	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Valentina_Zelyaeva	Valentina Zelyaeva	Female	True	208
586	586	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Enakshi_Ray_Mitra	Enakshi Ray Mitra	Female	True	251
587	587	Wikipedia:Articles for deletion/Log/2019 June 17	https://en.wikipedia.org/wiki/Kanish_Sharma	Kanish Sharma	Male	False	57
588	588	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Allan_Weiner	Allan Weiner	Male	True	675
589	589	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Action_for_Global_Information_Sharing	Action for Global Information Sharing	Female	True	581
590	590	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Oduse_David_Oluwadamilola	Oduse David Oluwadamilola	Male	True	392
591	591	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Dario_Hunter_2020_presidential_campaign	Dario Hunter 2020 presidential campaign	Male	False	660
592	592	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Alexis_Cohen	Alexis Cohen	Female	False	319
593	593	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Lanie_Banks	Lanie Banks	Male	True	424
594	594	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Ghent_Students_Rowing	Ghent Students Rowing	Male	True	518
595	595	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Avi_J	Avi J	Male	True	150
596	596	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Jimmy_Byrd	Jimmy Byrd	Male	True	307
597	597	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/AM-C_(rapper)	AM-C (rapper)	Male	True	111
598	598	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Mikki_Koomar	Mikki Koomar	Male	True	384
599	599	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Madrat_and_Chiko	Madrat and Chiko	Male	True	296
600	600	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Harriet_Carter	Harriet Carter	Female	True	197
601	601	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Cuco_(musician)	Cuco (musician)	Male	True	68
602	602	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Noyeem_Imtiaz_Neamul	Noyeem Imtiaz Neamul	Male	True	256
603	603	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Michael_Masch	Michael Masch	Male	True	292
604	604	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/JoomShaper	JoomShaper	Male	True	230
605	605	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Ibrahim_al-Mujab	Ibrahim al-Mujab	Male	False	33
606	606	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Thordis_Loa_Thorhallsdottir	Thordis Loa Thorhallsdottir	Female	False	682
607	607	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/John_Beck_(politician)	John Beck (politician)	Male	True	346
608	608	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Kimberly_Fawcett	Kimberly Fawcett	Female	True	366
609	609	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Batu_Akyol	Batu Akyol	Male	True	129
610	610	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Robert_Romano_(ER)	Robert Romano (ER)	Male	False	1257
611	611	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Bashir_Ahmad_Abdul_Majid	Bashir Ahmad Abdul Majid	Male	True	351
612	612	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Hugh_McDermott_(police_officer)	Hugh McDermott (police officer)	Male	True	363
613	613	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/British-Ukrainian_Symposium	British-Ukrainian Symposium	Male	True	498
614	614	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Magomed_Magomedkerimov	Magomed Magomedkerimov	Male	True	48
615	615	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Francesco_Grillo	Francesco Grillo	Male	True	741
616	616	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Pranesh_Gautam	Pranesh Gautam	Male	True	666
617	617	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/Saheem_Khan	Saheem Khan	Male	True	191
618	618	Wikipedia:Articles for deletion/Log/2019 June 18	https://en.wikipedia.org/wiki/The_King_of_Pirates	The King of Pirates	Male	False	118
619	619	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Mike_Coccia	Mike Coccia	Male	True	59
620	620	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Jordan_DeWalt-Ondijo	Jordan DeWalt-Ondijo	Male	True	105
621	621	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Kip_Smith	Kip Smith	Male	False	83
622	622	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Devante_Davis	Devante Davis	Male	False	490
623	623	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Erich_Sbraccia	Erich Sbraccia	Male	True	2401
624	624	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Dukes_Dalton	Dukes Dalton	Male	True	1824
625	625	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Holly_Green	Holly Green	Female	True	185
626	626	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Mark_Mills_(entrepreneur)	Mark Mills (entrepreneur)	Male	True	228
627	627	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/One_Woman_Can	One Woman Can	Female	True	562
628	628	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/First_International_Symposium_on_Chinese_Women_and_Their_Network_Capital	First International Symposium on Chinese Women and Their Network Capital	Female	True	402
629	629	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Geoff_Clark_(journalist)	Geoff Clark (journalist)	Male	True	288
630	630	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Clinton_Rogers	Clinton Rogers	Male	True	66
631	631	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/2019_Deir_ez-Zor_Protests	2019 Deir ez-Zor Protests	Male	True	1049
632	632	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Tommy_Parker_(singer)	Tommy Parker (singer)	Male	True	495
633	633	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Atsitsa	Atsitsa	Female	True	155
634	634	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Antonio_Zamora	Antonio Zamora	Male	False	783
635	635	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Elizabeth_Turnbull	Elizabeth Turnbull	Female	False	371
636	636	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Sandeep_Kishore	Sandeep Kishore	Male	True	373
637	637	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Biker_metal	Biker metal	Male	False	417
638	638	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Griffin_Roberts	Griffin Roberts	Male	False	439
639	639	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Sam_Green_(councillor)	Sam Green (councillor)	Male	False	306
640	640	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Steve_Elias	Steve Elias	Male	True	499
641	641	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/XTM_International	XTM International	Male	True	1223
642	642	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Toki_Tamaru	Toki Tamaru	Male	True	115
643	643	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Harini_Iyengar	Harini Iyengar	Female	True	643
644	644	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Winston_James_Francis	Winston James Francis	Male	True	123
645	645	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Anil_Budha_Magar	Anil Budha Magar	Male	True	343
646	646	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Jaybahadur_Hitan_Magar	Jaybahadur Hitan Magar	Male	True	6413
647	647	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Dezmond_Meeks	Dezmond Meeks	Male	True	684
648	648	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Erik_Arvinder	Erik Arvinder	Male	False	333
649	649	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Vincent_van_Ommen	Vincent van Ommen	Male	True	901
650	650	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/S_Ahmed_Meeran	S Ahmed Meeran	Male	True	660
651	651	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Ozark_Air_Lines_Flight_982	Ozark Air Lines Flight 982	Male	False	677
652	652	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/J._Ward_Russell	J. Ward Russell	Male	True	912
653	653	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Nadix	Nadix	Male	False	89
654	654	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Amirsalar_Davoudi	Amirsalar Davoudi	Male	False	332
655	655	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/XJW_Friends	XJW Friends	Female	True	407
656	656	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/The_Gumazing_Gum_Girl!	The Gumazing Gum Girl!	Female	False	71
657	657	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Phorum	Phorum	Male	False	579
658	658	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Riva_Di_Paola	Riva Di Paola	Female	True	219
659	659	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/RedSpotGames	RedSpotGames	Male	True	995
660	660	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Deepak_Kumar_Pandey	Deepak Kumar Pandey	Male	True	438
661	661	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Zander_Bleck	Zander Bleck	Male	True	592
662	662	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Laura_Valdivia	Laura Valdivia	Female	True	464
663	663	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Solomon_Momoh	Solomon Momoh	Male	True	1015
664	664	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Llavan_Fernando	Llavan Fernando	Male	True	624
665	665	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Wancher	Wancher	Male	True	319
666	666	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Truweight_Wellness	Truweight Wellness	Female	True	129
667	667	Wikipedia:Articles for deletion/Log/2019 June 19	https://en.wikipedia.org/wiki/Ring_(programming_language)	Ring (programming language)	Male	True	1128
668	668	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Morale_(rapper)	Morale (rapper)	Male	True	753
669	669	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Robert_Martin_(American_football)	Robert Martin (American football)	Male	True	188
670	670	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Jada_Facer	Jada Facer	Female	False	277
671	671	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Diplomacy_in_the_American_Revolutionary_War	Diplomacy in the American Revolutionary War	Male	False	5484
672	672	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Paula_R._Pietromonaco	Paula R. Pietromonaco	Female	False	437
673	673	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/List_of_guest_stars_on_King_of_the_Hill	List of guest stars on King of the Hill	Male	False	14
674	674	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Darian_Shirazi	Darian Shirazi	Male	False	86
675	675	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Richard_Appiah_Akoto	Richard Appiah Akoto	Male	False	249
676	676	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Provost_Square	Provost Square	Male	False	128
677	677	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Hudson_Greene	Hudson Greene	Male	False	419
678	678	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Mario_Torres-Mar%C3%ADn	Mario Torres-Marín	Male	True	138
679	679	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Paolo_Tasca	Paolo Tasca	Male	True	405
680	680	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Subas_Humagain	Subas Humagain	Male	True	173
681	681	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Olga_Medynich	Olga Medynich	Female	False	217
682	682	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Dennis_Bernstein	Dennis Bernstein	Male	True	935
683	683	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Marc_Kligman	Marc Kligman	Male	False	737
684	684	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Sam_Parsons_(runner)	Sam Parsons (runner)	Male	True	388
685	685	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Colorado_MahlerFest	Colorado MahlerFest	Male	False	269
686	686	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Nathan_Dylan_Goodwin	Nathan Dylan Goodwin	Male	True	759
687	687	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Simon_Lederman	Simon Lederman	Male	True	1429
688	688	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Lazar_Stojsavljevic	Lazar Stojsavljevic	Male	True	534
689	689	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Amara_(Stone_trilogy)	Amara (Stone trilogy)	Male	True	475
690	690	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Gokul_Butail	Gokul Butail	Male	True	200
691	691	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Sanitary_garden	Sanitary garden	Male	False	195
692	692	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Rhonetta_Johnson	Rhonetta Johnson	Female	False	341
693	693	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Solomon_B_Taiwo	Solomon B Taiwo	Male	True	328
694	694	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Free_Spirit_World_Tour	Free Spirit World Tour	Male	False	180
695	695	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/As_I_Wake	As I Wake	Female	False	368
696	696	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Elizabeth_Scott_(author)	Elizabeth Scott (author)	Female	False	96
697	697	Wikipedia:Articles for deletion/Log/2019 June 20	https://en.wikipedia.org/wiki/Gigi_Gonaway	Gigi Gonaway	Male	False	777
698	698	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Bruce_Rind	Bruce Rind	Male	True	561
699	699	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Denis_Marti	Denis Marti	Male	True	117
700	700	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Ero_kawaii	Ero kawaii	Female	True	196
701	701	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Anissa_Kate	Anissa Kate	Female	False	102
702	702	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Tanya_Hyde	Tanya Hyde	Female	True	296
703	703	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Rita_Faltoyano	Rita Faltoyano	Female	True	85
704	704	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Carter_Stevens	Carter Stevens	Male	False	162
705	705	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Charmaine_Sinclair	Charmaine Sinclair	Female	True	260
706	706	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Information_Assurance_Advisory_Council	Information Assurance Advisory Council	Male	False	627
707	707	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Shireen_Ahmed	Shireen Ahmed	Female	False	508
708	708	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Shabana_Shajahan	Shabana Shajahan	Female	True	126
709	709	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Coleman_Hughes	Coleman Hughes	Male	False	162
710	710	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Casa_Aramara	Casa Aramara	Male	False	426
711	711	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Late_Night_Delight	Late Night Delight	Male	True	130
712	712	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Hit_Vibes	Hit Vibes	Male	True	185
713	713	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Vaidyanatha_Dikshita	Vaidyanatha Dikshita	Male	False	199
714	714	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Ateneo_Blue_Eagles	Ateneo Blue Eagles	Female	False	17983
715	715	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Sophie_Turner_(disambiguation)	Sophie Turner (disambiguation)	Female	True	18
716	716	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Edward_Banayoti	Edward Banayoti	Male	False	479
717	717	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Gin_(rapper)	Gin (rapper)	Female	True	865
718	718	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Animal_Trilogy	Animal Trilogy	Female	True	761
719	719	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Caitlin_C._Rosenthal	Caitlin C. Rosenthal	Female	True	53
720	720	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Sen_Mitsuji	Sen Mitsuji	Male	False	163
721	721	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Zulfikar_Ali_Bhutto_(artist)	Zulfikar Ali Bhutto (artist)	Male	False	204
722	722	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Abdul_Sattar_(Maharashtra_politician)	Abdul Sattar (Maharashtra politician)	Male	False	358
723	723	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Troy_Harley	Troy Harley	Male	True	1171
724	724	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Vera_Shpak	Vera Shpak	Female	False	188
725	725	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Clockwork_(film)	Clockwork (film)	Female	False	30
726	726	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Darrin_Doyle	Darrin Doyle	Male	True	386
727	727	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Aaron_Fox_(musicologist)	Aaron Fox (musicologist)	Male	False	152
728	728	Wikipedia:Articles for deletion/Log/2019 June 21	https://en.wikipedia.org/wiki/Uno_Bolt	Uno Bolt	Male	True	89
729	729	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Thomas_Walter_Warnes	Thomas Walter Warnes	Male	False	303
730	730	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Gaels_of_Scotland	Gaels of Scotland	Male	False	674
731	731	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/CleanEquity	CleanEquity	Male	True	442
732	732	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Kalyan_Bikram_Acharya	Kalyan Bikram Acharya	Male	True	337
733	733	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Maniram_Rajora	Maniram Rajora	Male	True	85
734	734	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Gangaram_Nirvan	Gangaram Nirvan	Male	True	452
735	735	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Mamta_Saikia	Mamta Saikia	Female	False	191
736	736	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Nancy_Richards	Nancy Richards	Female	True	278
737	737	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Kate_Sharma	Kate Sharma	Female	False	340
738	738	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Kody_Bliss	Kody Bliss	Male	False	442
739	739	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Vincent_LaMarca	Vincent LaMarca	Male	False	192
740	740	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Thomas_Jipping	Thomas Jipping	Male	True	479
741	741	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Rujut_Dahiya	Rujut Dahiya	Male	False	31
742	742	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Smoke_Season	Smoke Season	Female	True	1026
743	743	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Northey_Brothers	Northey Brothers	Male	True	69
744	744	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Mehad_Hamad	Mehad Hamad	Male	False	106
745	745	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Orisha_Sound	Orisha Sound	Female	True	616
746	746	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Blaster_(J%C3%A9r%C3%A9my_Amelin_album)	Blaster (Jérémy Amelin album)	Male	True	555
747	747	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Oh_Oh!_(J%C3%A9r%C3%A9my_Amelin_song)	Oh Oh! (Jérémy Amelin song)	Male	True	501
748	748	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Imma_Bitch	Imma Bitch	Male	True	301
749	749	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/W._Jeffrey_Brown	W. Jeffrey Brown	Male	True	249
750	750	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Neolithic_Subpluvial	Neolithic Subpluvial	Male	False	1366
751	751	Wikipedia:Articles for deletion/Log/2019 June 22	https://en.wikipedia.org/wiki/Spacing_Guild	Spacing Guild	Male	False	1367
